id,name,open,labeled,commented,closed
MDExOlB1bGxSZXF1ZXN0NDgzNzE3ODQ=,https://github.com/ledgersmb/LedgerSMB/pull/938,2015-10-21T18:50Z,,,2015-10-21T19:05:07Z
MDExOlB1bGxSZXF1ZXN0NDg2MTAzMjU=,https://github.com/ledgersmb/LedgerSMB/pull/946,2015-10-23T17:59:37Z,,,2015-10-23T18:04:45Z
MDExOlB1bGxSZXF1ZXN0NDg2NTEyMTg=,https://github.com/ledgersmb/LedgerSMB/pull/952,2015-10-24T07:55:03Z,,,2015-10-24T18:19:58Z
MDExOlB1bGxSZXF1ZXN0NDg4OTc5NDQ=,https://github.com/ledgersmb/LedgerSMB/pull/960,2015-10-27T16:42:44Z,,,2015-10-30T13:12:27Z
MDExOlB1bGxSZXF1ZXN0NDg5NDczNTI=,https://github.com/ledgersmb/LedgerSMB/pull/962,2015-10-27T23:33:23Z,2015-10-30T13:11:14Z,,2015-10-30T15:09:16Z
MDExOlB1bGxSZXF1ZXN0NDkwNjE3NDI=,https://github.com/ledgersmb/LedgerSMB/pull/965,2015-10-28T20:24:25Z,,,2015-10-30T15:04:22Z
MDExOlB1bGxSZXF1ZXN0NDkwNjQ3MDE=,https://github.com/ledgersmb/LedgerSMB/pull/966,2015-10-28T20:48:15Z,,,2015-10-30T13:14:17Z
MDExOlB1bGxSZXF1ZXN0NDkyODAwMzk=,https://github.com/ledgersmb/LedgerSMB/pull/967,2015-10-30T15:03:13Z,,,2015-10-30T15:03:21Z
MDExOlB1bGxSZXF1ZXN0NDkyODEzMzM=,https://github.com/ledgersmb/LedgerSMB/pull/968,2015-10-30T15:13:08Z,,,2015-10-30T15:13:17Z
MDExOlB1bGxSZXF1ZXN0NDkyODE0OTk=,https://github.com/ledgersmb/LedgerSMB/pull/969,2015-10-30T15:14:22Z,,,2015-10-30T16:02:01Z
MDExOlB1bGxSZXF1ZXN0NDkzMTAyMTE=,https://github.com/ledgersmb/LedgerSMB/pull/970,2015-10-30T19:07:03Z,,,2015-10-30T19:19:39Z
MDExOlB1bGxSZXF1ZXN0NDkzMTAzMTc=,https://github.com/ledgersmb/LedgerSMB/pull/971,2015-10-30T19:08:05Z,2015-10-30T19:08:49Z,,2015-11-03T16:45:43Z
MDExOlB1bGxSZXF1ZXN0NDkzNDQ2Mzk=,https://github.com/ledgersmb/LedgerSMB/pull/980,2015-10-31T08:15:34Z,,,2015-10-31T08:20:49Z
MDExOlB1bGxSZXF1ZXN0NDkzNDQ2NDQ=,https://github.com/ledgersmb/LedgerSMB/pull/981,2015-10-31T08:15:49Z,,,2015-10-31T08:25:03Z
MDExOlB1bGxSZXF1ZXN0NDkzNDUwMDY=,https://github.com/ledgersmb/LedgerSMB/pull/982,2015-10-31T08:45:30Z,,,2015-10-31T08:53:59Z
MDExOlB1bGxSZXF1ZXN0NDkzNDU1OTA=,https://github.com/ledgersmb/LedgerSMB/pull/983,2015-10-31T09:22:13Z,,,2015-10-31T09:32:15Z
MDExOlB1bGxSZXF1ZXN0NDkzNDk3OTY=,https://github.com/ledgersmb/LedgerSMB/pull/984,2015-10-31T13:52:32Z,,,2015-10-31T13:56:01Z
MDExOlB1bGxSZXF1ZXN0NDkzNTE3NjM=,https://github.com/ledgersmb/LedgerSMB/pull/985,2015-10-31T15:33:13Z,,,2015-10-31T16:32:26Z
MDExOlB1bGxSZXF1ZXN0NDkzNTY2NTg=,https://github.com/ledgersmb/LedgerSMB/pull/986,2015-10-31T19:24:47Z,,,2015-10-31T19:36:49Z
MDExOlB1bGxSZXF1ZXN0NDkzNjkwMjU=,https://github.com/ledgersmb/LedgerSMB/pull/987,2015-11-01T10:04:54Z,,,2015-11-01T10:25:59Z
MDExOlB1bGxSZXF1ZXN0NDkzNjk5Nzg=,https://github.com/ledgersmb/LedgerSMB/pull/988,2015-11-01T11:19:24Z,,,2015-11-01T19:45:10Z
MDExOlB1bGxSZXF1ZXN0NDkzNzI2MTk=,https://github.com/ledgersmb/LedgerSMB/pull/989,2015-11-01T14:13:48Z,,,2015-11-01T14:21:03Z
MDExOlB1bGxSZXF1ZXN0NDkzNzQ1Njg=,https://github.com/ledgersmb/LedgerSMB/pull/991,2015-11-01T15:57:34Z,,,2015-11-01T16:02:08Z
MDExOlB1bGxSZXF1ZXN0NDk0NzU4OTU=,https://github.com/ledgersmb/LedgerSMB/pull/1001,2015-11-02T19:42:15Z,2015-11-02T19:42:46Z,,2015-11-02T19:51:20Z
MDExOlB1bGxSZXF1ZXN0NDk1ODEwOTg=,https://github.com/ledgersmb/LedgerSMB/pull/1005,2015-11-03T16:54:57Z,,,2015-11-03T17:02:57Z
MDExOlB1bGxSZXF1ZXN0NDk2NTQzNjQ=,https://github.com/ledgersmb/LedgerSMB/pull/1011,2015-11-04T06:54:17Z,,,2015-11-04T07:27:33Z
MDExOlB1bGxSZXF1ZXN0NDk2NzQ1NDA=,https://github.com/ledgersmb/LedgerSMB/pull/1014,2015-11-04T11:01:19Z,,,2015-11-04T11:56:21Z
MDExOlB1bGxSZXF1ZXN0NDk3MTcyODU=,https://github.com/ledgersmb/LedgerSMB/pull/1017,2015-11-04T17:13:28Z,,,2015-11-04T17:27:44Z
MDExOlB1bGxSZXF1ZXN0NDk3Mjk5NTY=,https://github.com/ledgersmb/LedgerSMB/pull/1018,2015-11-04T18:59:37Z,,,2015-11-04T19:26:55Z
MDExOlB1bGxSZXF1ZXN0NDk5NDk2MTk=,https://github.com/ledgersmb/LedgerSMB/pull/1028,2015-11-06T12:47:49Z,,,2015-11-06T12:55:43Z
MDExOlB1bGxSZXF1ZXN0NDk5NDk2NTA=,https://github.com/ledgersmb/LedgerSMB/pull/1029,2015-11-06T12:48:08Z,,,2015-11-06T12:58:15Z
MDExOlB1bGxSZXF1ZXN0NTAwNTQ1NjM=,https://github.com/ledgersmb/LedgerSMB/pull/1035,2015-11-08T06:52:38Z,2015-11-08T06:52:38Z,,2015-11-16T19:43:37Z
MDExOlB1bGxSZXF1ZXN0NTAwNTQ1Nzk=,https://github.com/ledgersmb/LedgerSMB/pull/1036,2015-11-08T06:53:17Z,,,2015-11-08T19:32:15Z
MDExOlB1bGxSZXF1ZXN0NTAwNjMwNTQ=,https://github.com/ledgersmb/LedgerSMB/pull/1037,2015-11-08T15:55:54Z,,,2015-11-08T19:32:56Z
MDExOlB1bGxSZXF1ZXN0NTA0MjY1NTg=,https://github.com/ledgersmb/LedgerSMB/pull/1039,2015-11-11T19:42:18Z,,,2015-11-12T04:21:45Z
MDExOlB1bGxSZXF1ZXN0NTA0Nzk2MjM=,https://github.com/ledgersmb/LedgerSMB/pull/1041,2015-11-12T07:28:10Z,,,2015-11-12T07:37:07Z
MDExOlB1bGxSZXF1ZXN0NTA1NTQxNDY=,https://github.com/ledgersmb/LedgerSMB/pull/1042,2015-11-12T19:15:42Z,,,2015-11-12T19:31:04Z
MDExOlB1bGxSZXF1ZXN0NTA2MjY1MTM=,https://github.com/ledgersmb/LedgerSMB/pull/1043,2015-11-13T10:40:40Z,,,2015-11-13T10:48:24Z
MDExOlB1bGxSZXF1ZXN0NTA2NDc2MzY=,https://github.com/ledgersmb/LedgerSMB/pull/1044,2015-11-13T14:41:31Z,,,2015-11-13T14:48:59Z
MDExOlB1bGxSZXF1ZXN0NTA2NTE2ODM=,https://github.com/ledgersmb/LedgerSMB/pull/1047,2015-11-13T15:16:11Z,,,2015-11-13T15:26:57Z
MDExOlB1bGxSZXF1ZXN0NTA2OTQzNjA=,https://github.com/ledgersmb/LedgerSMB/pull/1048,2015-11-13T21:29:02Z,,,2015-11-14T06:26:30Z
MDExOlB1bGxSZXF1ZXN0NTA3MjAyMjQ=,https://github.com/ledgersmb/LedgerSMB/pull/1049,2015-11-14T09:29:50Z,,,2015-11-14T09:53:21Z
MDExOlB1bGxSZXF1ZXN0NTA3NDM1NDg=,https://github.com/ledgersmb/LedgerSMB/pull/1050,2015-11-15T09:55:58Z,,,2015-11-15T10:03:55Z
MDExOlB1bGxSZXF1ZXN0NTA3NDM1ODA=,https://github.com/ledgersmb/LedgerSMB/pull/1051,2015-11-15T09:58:16Z,,,2015-11-15T10:04:21Z
MDExOlB1bGxSZXF1ZXN0NTA5NTAzMjM=,https://github.com/ledgersmb/LedgerSMB/pull/1054,2015-11-17T14:05:05Z,2015-11-17T14:08:48Z,,2015-11-17T14:27:38Z
MDExOlB1bGxSZXF1ZXN0NTA5NTA3MTE=,https://github.com/ledgersmb/LedgerSMB/pull/1055,2015-11-17T14:08:31Z,2015-11-17T14:08:31Z,,2015-11-17T14:36:25Z
MDExOlB1bGxSZXF1ZXN0NTEyMzQyMjU=,https://github.com/ledgersmb/LedgerSMB/pull/1056,2015-11-19T15:10:13Z,,,2015-11-19T15:44:32Z
MDExOlB1bGxSZXF1ZXN0NTEyMzUwNDE=,https://github.com/ledgersmb/LedgerSMB/pull/1057,2015-11-19T15:16:07Z,,,2015-11-19T15:44:11Z
MDExOlB1bGxSZXF1ZXN0NTEyNDMxMzU=,https://github.com/ledgersmb/LedgerSMB/pull/1058,2015-11-19T16:12:21Z,,,2015-11-19T16:22:21Z
MDExOlB1bGxSZXF1ZXN0NTEyNDMyNDk=,https://github.com/ledgersmb/LedgerSMB/pull/1059,2015-11-19T16:12:58Z,,,2015-11-19T16:22:36Z
MDExOlB1bGxSZXF1ZXN0NTEyNDU1MzE=,https://github.com/ledgersmb/LedgerSMB/pull/1060,2015-11-19T16:28:07Z,,,2015-11-19T17:01:58Z
MDExOlB1bGxSZXF1ZXN0NTEyNDU2MDU=,https://github.com/ledgersmb/LedgerSMB/pull/1061,2015-11-19T16:28:39Z,,,2015-11-19T16:43:56Z
MDExOlB1bGxSZXF1ZXN0NTE0NTE2Nzk=,https://github.com/ledgersmb/LedgerSMB/pull/1062,2015-11-21T22:15:03Z,,2015-11-22T08:55:46Z,2015-11-22T09:51:17Z
MDExOlB1bGxSZXF1ZXN0NTE0NjA2NDA=,https://github.com/ledgersmb/LedgerSMB/pull/1065,2015-11-22T08:48:42Z,,,2015-11-22T09:35:01Z
MDExOlB1bGxSZXF1ZXN0NTE0NjE1OTE=,https://github.com/ledgersmb/LedgerSMB/pull/1066,2015-11-22T09:57:33Z,,,2015-11-22T10:30:46Z
MDExOlB1bGxSZXF1ZXN0NTE5NjcwNzQ=,https://github.com/ledgersmb/LedgerSMB/pull/1073,2015-11-27T07:37:35Z,,,2015-11-27T07:45:28Z
MDExOlB1bGxSZXF1ZXN0NTE5NjcwOTM=,https://github.com/ledgersmb/LedgerSMB/pull/1074,2015-11-27T07:37:50Z,,,2015-11-27T07:47:46Z
MDExOlB1bGxSZXF1ZXN0NTIwMzc5MDQ=,https://github.com/ledgersmb/LedgerSMB/pull/1076,2015-11-28T10:37:51Z,,,2015-11-28T10:45:39Z
MDExOlB1bGxSZXF1ZXN0NTIwMzg4MDg=,https://github.com/ledgersmb/LedgerSMB/pull/1078,2015-11-28T11:41:47Z,,,2015-11-28T12:47:32Z
MDExOlB1bGxSZXF1ZXN0NTIwNDI1MTY=,https://github.com/ledgersmb/LedgerSMB/pull/1085,2015-11-28T15:29:45Z,,,2015-11-28T15:37:26Z
MDExOlB1bGxSZXF1ZXN0NTIwNDM4MDM=,https://github.com/ledgersmb/LedgerSMB/pull/1086,2015-11-28T16:39:12Z,,,2015-11-28T16:54:20Z
MDExOlB1bGxSZXF1ZXN0NTIwNDQwMjM=,https://github.com/ledgersmb/LedgerSMB/pull/1087,2015-11-28T16:52:29Z,,,2015-11-28T17:00:23Z
MDExOlB1bGxSZXF1ZXN0NTIwNDgxODQ=,https://github.com/ledgersmb/LedgerSMB/pull/1088,2015-11-28T20:51:21Z,,,2015-11-28T20:59:45Z
MDExOlB1bGxSZXF1ZXN0NTIwNDk1MTY=,https://github.com/ledgersmb/LedgerSMB/pull/1090,2015-11-28T22:10:52Z,,,2015-11-28T22:18:32Z
MDExOlB1bGxSZXF1ZXN0NTIwNTkyMDQ=,https://github.com/ledgersmb/LedgerSMB/pull/1092,2015-11-29T10:31:22Z,,,2015-11-29T10:40:39Z
MDExOlB1bGxSZXF1ZXN0NTIwNTk2NDA=,https://github.com/ledgersmb/LedgerSMB/pull/1093,2015-11-29T11:05:24Z,,,2015-11-29T11:21:22Z
MDExOlB1bGxSZXF1ZXN0NTIwNjAxMTQ=,https://github.com/ledgersmb/LedgerSMB/pull/1094,2015-11-29T11:40:50Z,,,2015-11-29T11:40:57Z
MDExOlB1bGxSZXF1ZXN0NTIwNjQ5MTE=,https://github.com/ledgersmb/LedgerSMB/pull/1096,2015-11-29T16:21:38Z,,,2015-11-29T17:19:20Z
MDExOlB1bGxSZXF1ZXN0NTIwNjc5MDI=,https://github.com/ledgersmb/LedgerSMB/pull/1097,2015-11-29T18:43:29Z,2015-11-29T18:44:24Z,,2015-11-29T18:49:58Z
MDExOlB1bGxSZXF1ZXN0NTIwNjc5MDk=,https://github.com/ledgersmb/LedgerSMB/pull/1098,2015-11-29T18:44:05Z,2015-11-29T18:44:43Z,,2015-11-30T19:45:31Z
MDExOlB1bGxSZXF1ZXN0NTIwNzIzMDQ=,https://github.com/ledgersmb/LedgerSMB/pull/1101,2015-11-29T22:04:28Z,,,2015-11-29T22:50:17Z
MDExOlB1bGxSZXF1ZXN0NTIwODk2MTA=,https://github.com/ledgersmb/LedgerSMB/pull/1102,2015-11-30T06:34:03Z,,,2015-11-30T06:44:32Z
MDExOlB1bGxSZXF1ZXN0NTIwOTQxMDM=,https://github.com/ledgersmb/LedgerSMB/pull/1104,2015-11-30T07:57:56Z,,,2015-11-30T11:45:15Z
MDExOlB1bGxSZXF1ZXN0NTIxNjg3NjE=,https://github.com/ledgersmb/LedgerSMB/pull/1105,2015-11-30T19:38:34Z,,,2015-11-30T19:38:42Z
MDExOlB1bGxSZXF1ZXN0NTIyODQwNDE=,https://github.com/ledgersmb/LedgerSMB/pull/1110,2015-12-01T16:53:39Z,,,2015-12-01T17:02:59Z
MDExOlB1bGxSZXF1ZXN0NTIzMDMwNDg=,https://github.com/ledgersmb/LedgerSMB/pull/1111,2015-12-01T19:25:06Z,2015-12-01T19:25:06Z,,2015-12-02T19:41:19Z
MDExOlB1bGxSZXF1ZXN0NTI0NDM1MTU=,https://github.com/ledgersmb/LedgerSMB/pull/1112,2015-12-02T19:39:15Z,,,2015-12-02T19:44:45Z
MDExOlB1bGxSZXF1ZXN0NTM1MTExNjY=,https://github.com/ledgersmb/LedgerSMB/pull/1119,2015-12-13T22:04:35Z,,,2015-12-14T19:05:57Z
MDExOlB1bGxSZXF1ZXN0NTM1MTE1MDk=,https://github.com/ledgersmb/LedgerSMB/pull/1120,2015-12-13T22:18:19Z,2015-12-13T22:20:15Z,2015-12-13T22:21:09Z,2015-12-14T20:56:02Z
MDExOlB1bGxSZXF1ZXN0NTM2MjA5NzM=,https://github.com/ledgersmb/LedgerSMB/pull/1121,2015-12-14T21:00:36Z,,,2015-12-14T21:09:10Z
MDExOlB1bGxSZXF1ZXN0NTM2MjgzMDg=,https://github.com/ledgersmb/LedgerSMB/pull/1122,2015-12-14T21:59:47Z,,,2015-12-14T22:12:05Z
MDExOlB1bGxSZXF1ZXN0NTM2MzU1NjM=,https://github.com/ledgersmb/LedgerSMB/pull/1123,2015-12-14T22:59:52Z,,,2015-12-14T23:00:28Z
MDExOlB1bGxSZXF1ZXN0NTM3MzM3NDQ=,https://github.com/ledgersmb/LedgerSMB/pull/1124,2015-12-15T17:16:24Z,,,2015-12-15T17:21:06Z
MDExOlB1bGxSZXF1ZXN0NTM3NDM1OTM=,https://github.com/ledgersmb/LedgerSMB/pull/1125,2015-12-15T18:37:03Z,,,2015-12-15T18:37:22Z
MDExOlB1bGxSZXF1ZXN0NTM3NTMxNDg=,https://github.com/ledgersmb/LedgerSMB/pull/1126,2015-12-15T19:53:07Z,,,2015-12-15T19:53:13Z
MDExOlB1bGxSZXF1ZXN0NTM4NDA3NDE=,https://github.com/ledgersmb/LedgerSMB/pull/1128,2015-12-16T13:27:08Z,2015-12-16T13:27:08Z,,2015-12-23T14:27:28Z
MDExOlB1bGxSZXF1ZXN0NTM5NDY4ODU=,https://github.com/ledgersmb/LedgerSMB/pull/1132,2015-12-17T08:27:12Z,2015-12-17T08:27:12Z,,2015-12-23T14:27:05Z
MDExOlB1bGxSZXF1ZXN0NTQxNDYzNjk=,https://github.com/ledgersmb/LedgerSMB/pull/1136,2015-12-18T20:28:06Z,,,2015-12-19T07:37:33Z
MDExOlB1bGxSZXF1ZXN0NTQyMDM2Mzc=,https://github.com/ledgersmb/LedgerSMB/pull/1139,2015-12-20T17:21:28Z,,,2015-12-20T19:35:49Z
MDExOlB1bGxSZXF1ZXN0NTQyMDU4NTE=,https://github.com/ledgersmb/LedgerSMB/pull/1140,2015-12-20T19:22:11Z,,,2015-12-20T19:36:04Z
MDExOlB1bGxSZXF1ZXN0NTQ0NzM4NDI=,https://github.com/ledgersmb/LedgerSMB/pull/1141,2015-12-23T14:26:20Z,,,2015-12-23T14:32:13Z
MDExOlB1bGxSZXF1ZXN0NTQ0NzU1ODc=,https://github.com/ledgersmb/LedgerSMB/pull/1142,2015-12-23T14:46:21Z,,,2015-12-23T14:50:22Z
MDExOlB1bGxSZXF1ZXN0NTQ0NzcxOTI=,https://github.com/ledgersmb/LedgerSMB/pull/1143,2015-12-23T15:04:27Z,,,2015-12-23T17:27:38Z
MDExOlB1bGxSZXF1ZXN0NTQ0OTAyODk=,https://github.com/ledgersmb/LedgerSMB/pull/1144,2015-12-23T17:29:39Z,,,2015-12-27T22:18:47Z
MDExOlB1bGxSZXF1ZXN0NTQ1MDg0OTQ=,https://github.com/ledgersmb/LedgerSMB/pull/1145,2015-12-23T21:30:55Z,,,2015-12-23T21:37:53Z
MDExOlB1bGxSZXF1ZXN0NTQ1MDg1NzI=,https://github.com/ledgersmb/LedgerSMB/pull/1146,2015-12-23T21:32:04Z,,,2015-12-23T22:01:36Z
MDExOlB1bGxSZXF1ZXN0NTQ1MDg2MTY=,https://github.com/ledgersmb/LedgerSMB/pull/1147,2015-12-23T21:32:38Z,,,2015-12-23T22:01:53Z
MDExOlB1bGxSZXF1ZXN0NTQ1MTQ2OTM=,https://github.com/ledgersmb/LedgerSMB/pull/1149,2015-12-23T23:14:03Z,,,2015-12-23T23:17:21Z
MDExOlB1bGxSZXF1ZXN0NTQ1NjQ3OTQ=,https://github.com/ledgersmb/LedgerSMB/pull/1151,2015-12-24T19:51:34Z,,,2015-12-24T20:45:07Z
MDExOlB1bGxSZXF1ZXN0NTQ1NjQ4MTY=,https://github.com/ledgersmb/LedgerSMB/pull/1152,2015-12-24T19:52:09Z,,,2015-12-24T20:46:49Z
MDExOlB1bGxSZXF1ZXN0NTQ1NjYyNTg=,https://github.com/ledgersmb/LedgerSMB/pull/1153,2015-12-24T21:04:10Z,,,2015-12-24T21:04:17Z
MDExOlB1bGxSZXF1ZXN0NTQ1NjcxMjU=,https://github.com/ledgersmb/LedgerSMB/pull/1154,2015-12-24T21:57:23Z,,,2015-12-24T22:03:49Z
MDExOlB1bGxSZXF1ZXN0NTQ1NjgzMjM=,https://github.com/ledgersmb/LedgerSMB/pull/1155,2015-12-24T23:20:53Z,,,2015-12-25T21:25:22Z
MDExOlB1bGxSZXF1ZXN0NTQ1OTM0Njg=,https://github.com/ledgersmb/LedgerSMB/pull/1156,2015-12-25T21:20:44Z,,,2015-12-25T21:25:21Z
MDExOlB1bGxSZXF1ZXN0NTQ1OTM0ODg=,https://github.com/ledgersmb/LedgerSMB/pull/1157,2015-12-25T21:22:48Z,,,2015-12-25T21:33:30Z
MDExOlB1bGxSZXF1ZXN0NTQ1OTM0OTY=,https://github.com/ledgersmb/LedgerSMB/pull/1158,2015-12-25T21:24:18Z,,,2015-12-25T21:34:53Z
MDExOlB1bGxSZXF1ZXN0NTQ2MDg1Mzg=,https://github.com/ledgersmb/LedgerSMB/pull/1160,2015-12-26T22:46:24Z,,,2015-12-26T22:50:04Z
MDExOlB1bGxSZXF1ZXN0NTQ2MjQ2NTc=,https://github.com/ledgersmb/LedgerSMB/pull/1161,2015-12-27T22:02:25Z,,,2015-12-27T22:13:23Z
MDExOlB1bGxSZXF1ZXN0NTQ2MjQ3ODI=,https://github.com/ledgersmb/LedgerSMB/pull/1162,2015-12-27T22:12:33Z,,,2015-12-27T22:16:25Z
MDExOlB1bGxSZXF1ZXN0NTQ2MjUxMDA=,https://github.com/ledgersmb/LedgerSMB/pull/1163,2015-12-27T22:39:22Z,,,2015-12-27T22:43:45Z
MDExOlB1bGxSZXF1ZXN0NTQ2MjUxMjY=,https://github.com/ledgersmb/LedgerSMB/pull/1164,2015-12-27T22:40:57Z,,,2015-12-27T22:46:31Z
MDExOlB1bGxSZXF1ZXN0NTQ2MjYxMDc=,https://github.com/ledgersmb/LedgerSMB/pull/1165,2015-12-27T23:53:53Z,,,2015-12-27T23:57:12Z
MDExOlB1bGxSZXF1ZXN0NTQ2MjYxNjM=,https://github.com/ledgersmb/LedgerSMB/pull/1166,2015-12-27T23:58:26Z,,,2015-12-28T00:07:13Z
MDExOlB1bGxSZXF1ZXN0NTQ2MjYzNzM=,https://github.com/ledgersmb/LedgerSMB/pull/1167,2015-12-28T00:14:52Z,,2015-12-28T22:22:07Z,2015-12-28T22:22:16Z
MDExOlB1bGxSZXF1ZXN0NTQ2OTMxNzM=,https://github.com/ledgersmb/LedgerSMB/pull/1171,2015-12-28T23:58:51Z,,,2015-12-29T00:04:41Z
MDExOlB1bGxSZXF1ZXN0NTQ2OTQxNTE=,https://github.com/ledgersmb/LedgerSMB/pull/1172,2015-12-29T00:23:17Z,,,2015-12-29T00:26:43Z
MDExOlB1bGxSZXF1ZXN0NTQ3NjAxODI=,https://github.com/ledgersmb/LedgerSMB/pull/1175,2015-12-29T21:39:06Z,,,2016-01-02T20:49:31Z
MDExOlB1bGxSZXF1ZXN0NTQ3NjgzMjk=,https://github.com/ledgersmb/LedgerSMB/pull/1176,2015-12-29T23:57:31Z,,,2015-12-30T00:01:04Z
MDExOlB1bGxSZXF1ZXN0NTQ4OTQ0Mzc=,https://github.com/ledgersmb/LedgerSMB/pull/1181,2016-01-01T18:18:57Z,,,2016-01-01T18:35:02Z
MDExOlB1bGxSZXF1ZXN0NTQ4OTYwMTU=,https://github.com/ledgersmb/LedgerSMB/pull/1182,2016-01-01T20:27:26Z,,,2016-01-01T20:34:17Z
MDExOlB1bGxSZXF1ZXN0NTQ5MTIwNTM=,https://github.com/ledgersmb/LedgerSMB/pull/1188,2016-01-02T20:29:20Z,,,2016-01-02T20:45:01Z
MDExOlB1bGxSZXF1ZXN0NTQ5MTMzNzI=,https://github.com/ledgersmb/LedgerSMB/pull/1190,2016-01-02T21:54:07Z,,,2016-01-02T22:03:33Z
MDExOlB1bGxSZXF1ZXN0NTQ5MjUyMTc=,https://github.com/ledgersmb/LedgerSMB/pull/1191,2016-01-03T13:58:57Z,,,2016-01-03T14:05:12Z
MDExOlB1bGxSZXF1ZXN0NTQ5Mjg3Njk=,https://github.com/ledgersmb/LedgerSMB/pull/1192,2016-01-03T17:34:35Z,,,2016-01-03T17:41:18Z
MDExOlB1bGxSZXF1ZXN0NTQ5Mjg4ODc=,https://github.com/ledgersmb/LedgerSMB/pull/1193,2016-01-03T17:41:35Z,,,2016-01-03T18:22:11Z
MDExOlB1bGxSZXF1ZXN0NTQ5ODU1Nzk=,https://github.com/ledgersmb/LedgerSMB/pull/1199,2016-01-04T15:24:37Z,,,2016-01-04T19:29:29Z
MDExOlB1bGxSZXF1ZXN0NTUwMTQwOTI=,https://github.com/ledgersmb/LedgerSMB/pull/1200,2016-01-04T19:49:10Z,,,2016-01-04T20:04:08Z
MDExOlB1bGxSZXF1ZXN0NTUwMTQxODY=,https://github.com/ledgersmb/LedgerSMB/pull/1201,2016-01-04T19:49:47Z,,,2016-01-04T20:04:33Z
MDExOlB1bGxSZXF1ZXN0NTUwMTQyOTU=,https://github.com/ledgersmb/LedgerSMB/pull/1202,2016-01-04T19:50:48Z,,,2016-01-04T21:32:47Z
MDExOlB1bGxSZXF1ZXN0NTUwNTk5MzQ=,https://github.com/ledgersmb/LedgerSMB/pull/1207,2016-01-05T06:52:22Z,,,2016-01-05T07:13:58Z
MDExOlB1bGxSZXF1ZXN0NTUwNTk5NzM=,https://github.com/ledgersmb/LedgerSMB/pull/1208,2016-01-05T06:53:09Z,,,2016-01-05T07:13:46Z
MDExOlB1bGxSZXF1ZXN0NTUxMDkyMzQ=,https://github.com/ledgersmb/LedgerSMB/pull/1217,2016-01-05T16:12:53Z,,,2016-01-05T16:29:20Z
MDExOlB1bGxSZXF1ZXN0NTUxNTIwMDE=,https://github.com/ledgersmb/LedgerSMB/pull/1218,2016-01-05T22:26:36Z,,2016-01-06T20:58:33Z,2016-01-07T14:42:08Z
MDExOlB1bGxSZXF1ZXN0NTUzMTU1NDA=,https://github.com/ledgersmb/LedgerSMB/pull/1224,2016-01-07T09:19:48Z,,,2016-01-07T09:46:52Z
MDExOlB1bGxSZXF1ZXN0NTUzNDU2Njg=,https://github.com/ledgersmb/LedgerSMB/pull/1226,2016-01-07T14:48:39Z,,,2016-01-07T15:04:01Z
MDExOlB1bGxSZXF1ZXN0NTUzODY4NzA=,https://github.com/ledgersmb/LedgerSMB/pull/1227,2016-01-07T20:35:31Z,,,2016-01-07T20:44:11Z
MDExOlB1bGxSZXF1ZXN0NTU0NjM1MTQ=,https://github.com/ledgersmb/LedgerSMB/pull/1230,2016-01-08T13:54:02Z,,,2016-01-08T14:05:15Z
MDExOlB1bGxSZXF1ZXN0NTU0NjM1Njk=,https://github.com/ledgersmb/LedgerSMB/pull/1231,2016-01-08T13:54:35Z,,,2016-01-08T14:05:04Z
MDExOlB1bGxSZXF1ZXN0NTU0NzAxOTA=,https://github.com/ledgersmb/LedgerSMB/pull/1232,2016-01-08T15:01:10Z,,,2016-01-08T15:05:13Z
MDExOlB1bGxSZXF1ZXN0NTU0NzAzNDg=,https://github.com/ledgersmb/LedgerSMB/pull/1233,2016-01-08T15:02:28Z,,,2016-01-08T15:09:45Z
MDExOlB1bGxSZXF1ZXN0NTU0ODY0MzI=,https://github.com/ledgersmb/LedgerSMB/pull/1234,2016-01-08T17:16:21Z,,2016-01-24T23:07:58Z,2016-01-24T23:07:58Z
MDExOlB1bGxSZXF1ZXN0NTU1MDk0MzA=,https://github.com/ledgersmb/LedgerSMB/pull/1235,2016-01-08T20:55:23Z,2016-01-08T20:55:23Z,2016-01-08T20:55:58Z,2016-01-11T23:28:34Z
MDExOlB1bGxSZXF1ZXN0NTU1MTE1MDA=,https://github.com/ledgersmb/LedgerSMB/pull/1236,2016-01-08T21:16Z,2016-01-08T21:16Z,2016-01-11T23:27:28Z,2016-01-11T23:27:28Z
MDExOlB1bGxSZXF1ZXN0NTU1MTYyOTQ=,https://github.com/ledgersmb/LedgerSMB/pull/1237,2016-01-08T22:00:47Z,2016-01-08T22:01:01Z,,2016-01-08T23:34:19Z
MDExOlB1bGxSZXF1ZXN0NTU1MjM3NzI=,https://github.com/ledgersmb/LedgerSMB/pull/1238,2016-01-08T23:25:12Z,2016-01-08T23:25:31Z,,2016-01-08T23:33:40Z
MDExOlB1bGxSZXF1ZXN0NTU1MjQ0NDg=,https://github.com/ledgersmb/LedgerSMB/pull/1239,2016-01-08T23:34:03Z,,,2016-01-08T23:43:17Z
MDExOlB1bGxSZXF1ZXN0NTU1NDAwNjQ=,https://github.com/ledgersmb/LedgerSMB/pull/1240,2016-01-09T10:42:48Z,,,2016-01-09T12:54Z
